shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/10039051682084,tights-tommy-hilfiger-devon-full-grip-black-ladies,Tights Tommy Hilfiger Devon Full Grip Black Ladies,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Ladies,Ladies Breeches,90,auto,"The product is described as 'Riding Leggings' with features like 'full grip silicone seat' and 'technical stretch fabric', which are typical of riding breeches or tights. The canonical collection hint 'clothing/womens/breeches' and the current type 'CLOTHING: Jodhpurs & Breeches Ladies' further support this classification.",riding tights; Active tights,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/breeches/tights-tommy-hilfiger-devon-full-grip-black-ladies,/clothing/womens/breeches/tights-tommy-hilfiger-devon-full-grip-black-ladies,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039052468516,socks-tommy-hilfiger-newburgh-desert-sky,Socks Tommy Hilfiger Newburgh Desert Sky,Ascot Saddlery,CLOTHING: Socks,socks,90,auto,"The product title 'Socks Tommy Hilfiger Newburgh Desert Sky' and the canonical collection hint 'clothing/accessories/socks' both indicate that this product is a type of socks. The vendor 'Ascot Saddlery' suggests an equestrian context, but the product itself is clearly socks.",CLOTHING: Socks; Apparel - Ladies,Clothing > Clothing Accessories > long socks,/clothing/accessories/socks,/clothing/accessories/socks/socks-tommy-hilfiger-newburgh-desert-sky,/clothing/accessories/socks/socks-tommy-hilfiger-newburgh-desert-sky,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039052730660,socks-tommy-hilfiger-newburgh-citronella,Socks Tommy Hilfiger Newburgh Citronella,Ascot Saddlery,CLOTHING: Socks,CLOTHING: Socks,95,auto,"The product is described as 'Tommy Hilfiger Newburgh Riding Socks' and is categorized under 'clothing/accessories/socks'. The description emphasizes their use as riding socks, aligning with the 'CLOTHING: Socks' type.",socks,Clothing > Clothing Accessories > long socks,/clothing/accessories/socks,/clothing/accessories/socks/socks-tommy-hilfiger-newburgh-citronella,/clothing/accessories/socks/socks-tommy-hilfiger-newburgh-citronella,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039052861732,socks-tommy-hilfiger-newburgh-utility-olive,Socks Tommy Hilfiger Newburgh Utility Olive,Ascot Saddlery,CLOTHING: Socks,CLOTHING: Socks,95,auto,"The product is described as 'Tommy Hilfiger Newburgh Riding Socks' and is categorized under 'clothing/accessories/socks'. The description emphasizes their use as riding socks, aligning with the 'CLOTHING: Socks' type.",socks; long socks,Clothing > Clothing Accessories > long socks,/clothing/accessories/socks,/clothing/accessories/socks/socks-tommy-hilfiger-newburgh-utility-olive,/clothing/accessories/socks/socks-tommy-hilfiger-newburgh-utility-olive,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039052992804,socks-tommy-hilfiger-madison-desert-sky,Socks Tommy Hilfiger Madison Desert Sky,Ascot Saddlery,CLOTHING: Socks,CLOTHING: Socks,95,auto,"The product is described as 'Tommy Hilfiger Madison Studded Riding Socks' and is intended for equestrian use, specifically designed for riders. The canonical collection hint and current type both indicate 'socks', confirming this classification.",socks; long socks,Clothing > Clothing Accessories > long socks,/clothing/accessories/socks,/clothing/accessories/socks/socks-tommy-hilfiger-madison-desert-sky,/clothing/accessories/socks/socks-tommy-hilfiger-madison-desert-sky,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10039593566500,pad-grainge-half-balance-black,Pad Grainge Half Balance Black,Ascot Saddlery,HORSE: Wither & Back Pads,Wither relief saddlepad,90,auto,"The product is described as a 'Grainge Half Balance Pad' with features like memory foam inserts and Merino wool, which aligns with the function of a wither relief saddlepad. The canonical collection hint 'horse/pads/wither-pads' further supports this classification.",Saddlepad; Saddle Pads & Blankets,Horse > Saddle Cloth > Wither relief saddlepad,/horse/pads/wither-relief,/horse/pads/wither-pads/pad-grainge-half-balance-black,/horse/pads/wither-relief/pad-grainge-half-balance-black,yes,/horse/pads/wither-pads/pad-grainge-half-balance-black,/horse/pads/wither-relief/pad-grainge-half-balance-black,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10040259838244,ivory-coat-raw-health-cat-adult-health-wellbeing-2kg,Ivory Coat Raw Health Cat Adult Health & Wellbeing 2kg,Ascot Saddlery,Cat Food & Treats,Cat Food & Treats,100,auto,"The product is clearly a cat food, as indicated by the title 'Ivory Coat Raw Health Cat Adult Health & Wellbeing 2kg' and the description which details its nutritional benefits for cats. The canonical collection hint 'pet/cat/food' further supports this classification.",,Pet > Cat Potions & Lotions > Cat Food & Treats,/pet/cat/food,/pet/cat/food/ivory-coat-raw-health-cat-adult-health-wellbeing-2kg,/pet/cat/food/ivory-coat-raw-health-cat-adult-health-wellbeing-2kg,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10040260067620,ivory-coat-raw-health-cat-adult-health-wellbeing-4kg,Ivory Coat Raw Health Cat Adult Health & Wellbeing 4kg,Ascot Saddlery,Cat Food & Treats,Cat Food & Treats,95,auto,"The product is clearly a cat food, as indicated by the title 'Ivory Coat Raw Health Cat Adult Health & Wellbeing 4kg' and the description which details its nutritional benefits for cats. The canonical collection hint 'pet/cat/food' further supports this classification.",Cat Accessories; Cat Potions & Lotions,Pet > Cat Potions & Lotions > Cat Food & Treats,/pet/cat/food,/pet/cat/food/ivory-coat-raw-health-cat-adult-health-wellbeing-4kg,/pet/cat/food/ivory-coat-raw-health-cat-adult-health-wellbeing-4kg,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10040260133156,ivory-coat-raw-inspired-wet-cat-adult-health-vitality-85gm-box-of-12,Ivory Coat Raw Inspired Wet Cat Adult Health & Vitality 85gm Box Of 12,Ascot Saddlery,Cat Food & Treats,Cat Food & Treats,100,auto,"The product is clearly a wet cat food, as indicated by the title and description, which aligns with the 'Cat Food & Treats' category.",,Pet > Cat Potions & Lotions > Cat Food & Treats,/pet/cat/food,/pet/cat/food/ivory-coat-raw-inspired-wet-cat-adult-health-vitality-85gm-box-of-12,/pet/cat/food/ivory-coat-raw-inspired-wet-cat-adult-health-vitality-85gm-box-of-12,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10047015780644,nautica-classic-fit-deck-short-navy,Nautica Classic Fit Deck Short Navy,Dapple EQ,Shorts,Shorts,95,auto,The product is described as 'chino shorts' and falls under the canonical collection hint 'clothing/bottoms/shorts'. The title 'Nautica Classic Fit Deck Short Navy' and the description confirm it is a type of shorts.,,Clothing > Bottoms > Shorts,/clothing/bottoms/shorts,/clothing/bottoms/shorts/nautica-classic-fit-deck-short-navy,/clothing/bottoms/shorts/nautica-classic-fit-deck-short-navy,no,,,,dapple-eq; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10049302790436,saddlecloth-dressage-tommy-hilfiger-stanford-primary-red-full,Saddlecloth Dressage Tommy Hilfiger Stanford Primary Red Full,Ascot Saddlery,HORSE: Saddlecloths,Saddle Cloth,90,auto,"The product is described as a 'Dressage Saddle Pad' and 'Saddlecloth' in the title and description, indicating it is a type of saddle cloth specifically for dressage. The canonical collection hint 'horse/pads' and the current type 'HORSE: Saddlecloths' further support this classification.",Saddle Pads & Blankets; Dressage Pads,Horse > Saddle Cloth,/horse/pads,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-primary-red-full,/horse/pads/saddlecloth-dressage-tommy-hilfiger-stanford-primary-red-full,no,,,,ascot-saddlery; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/10055079461156,copy-of-hoof-it,Hoof It,HORSE QUEENED,STABLE: Hoof Care,Hoof Care,95,auto,"The product 'Hoof It' is clearly related to hoof care as indicated by the title, tags, and description. It is designed to treat and maintain the health of horse hooves, which aligns with the 'Hoof Care' category. The vendor 'HORSE QUEENED' and collections like 'horse-health' further support this classification.",STABLE: Hoof Care; Horse Health & Tack Care,Horse > Stable Accessories > Hoof Care,/horse/stable/hoof-care,/horse/stable/hoof-care/copy-of-hoof-it,/horse/stable/hoof-care/copy-of-hoof-it,no,,,hoof care; horse health; horsequeened,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055083295012,thrush-it,Thrush It,HORSE QUEENED,STABLE: Hoof Care,Hoof Care,90,auto,"The product 'Thrush It' is specifically designed for treating equine hoof conditions such as thrush, greasy heel, and seedy toe. The tags and description emphasize its role in hoof care and horse health, aligning with the 'Hoof Care' category. The vendor 'HORSE QUEENED' and collection 'horse-health' further support this classification.",Horse Health & Tack Care; horse care,Horse > Stable Accessories > Hoof Care,/horse/stable/hoof-care,/horse/stable/hoof-care/thrush-it,/horse/stable/hoof-care/thrush-it,no,,,hoof care; horse health; horsequeened; wound care,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055088111908,cool-it-spray,Cool It Spray,HORSE QUEENED,Health Care,Health Care,90,auto,"The product is a spray designed to alleviate muscle and joint discomfort in horses and dogs, fitting the 'Health Care' category. The vendor 'HORSE QUEENED' and tags like 'horse health' support this classification. The description emphasizes its use for soothing and supporting healthy responses to injuries, aligning with health care purposes.",Care Products; Horse Health & Tack Care,Horse > Coat and Hoof care,/horse/veterinary,/horse/veterinary/cool-it-spray,/horse/veterinary/cool-it-spray,no,,,horse health; horsequeened; wound care,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055089652004,cool-it-gel,Cool It Gel,HORSE QUEENED,Health Care,Health Care,90,auto,"The product is a gel designed to alleviate joint and muscle discomfort in horses and dogs, fitting well under 'Health Care'. The vendor 'HORSE QUEENED' and tags like 'horse health' support this classification. The description emphasizes its use for soothing muscles and joints, aligning with health care purposes.","Care Products; Horse Health & Tack Care; Coat, Hoof & Grooming",Horse > Coat and Hoof care,/horse/veterinary,/horse/veterinary/cool-it-gel,/horse/veterinary/cool-it-gel,no,,,horse health; horsequeened; wound care,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055092797732,soothe-it,Soothe It,HORSE QUEENED,Health Care,Health Care,90,auto,"The product 'Soothe It' is described as a formula for treating various skin ailments in horses, including wounds and irritations. It is antiseptic and antibacterial, aligning with the 'Health Care' category. The vendor 'HORSE QUEENED' and tags like 'horse health' further support this classification.","Horse Health & Tack Care; Care Products; Coat, Hoof & Grooming",Horse > Coat and Hoof care,/horse/veterinary,/horse/veterinary/soothe-it,/horse/veterinary/soothe-it,no,,,horse health; horsequeened; wound care,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055094534436,bug-it,Bug It,HORSE QUEENED,Health Care,Fly Repellant,90,auto,"The product is described as a fly and insect repellent specifically designed for horses, which aligns with the 'Fly Repellant' category. The tags and description emphasize its use for fly control and horse health, supporting this classification.",Fly Control; Horse Health & Tack Care,Horse > Stable Accessories > Fly Repellant,/horse/stable/fly-repellent,/horse/veterinary/bug-it,/horse/stable/fly-repellent/bug-it,yes,/horse/veterinary/bug-it,/horse/stable/fly-repellent/bug-it,fly control; horse health; horsequeened,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055095845156,glow-it,Glow It,HORSE QUEENED,Horse Grooming,Coat Care,90,auto,"The product 'Glow It' is a concentrated coat tonic designed to enhance the horse's coat by promoting healthy hair and skin, maximizing shine, and improving hair quality. It is categorized under horse grooming supplies and is associated with the vendor HORSE QUEENED, which aligns with coat care products. The description emphasizes its use for grooming and coat enhancement, making 'Coat Care' the most specific type.","Grooming Products; Horse Grooming; Horse Grooming Combs, Brushes & Mitts","Horse > Coat, Hoof & Grooming > Coat Care",/horse/grooming/coat-care,/horse/grooming/glow-it,/horse/grooming/coat-care/glow-it,yes,/horse/grooming/glow-it,/horse/grooming/coat-care/glow-it,horse grooming supplies; horsequeened; shampoo,horse-grooming-supplies; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055097123108,swash-it,Swash It,HORSE QUEENED,Horse Grooming,Grooming Products,90,auto,"The product 'Swash It' is described as a waterless shampoo for horses, which aligns with grooming products. The tags and collections also support this classification, focusing on horse grooming and health. The vendor 'HORSE QUEENED' and the canonical collection hint at grooming, further reinforcing this type.","Horse Grooming; Coat, Hoof & Grooming","Horse > Coat, Hoof & Grooming > Grooming Products",/horse/grooming/products,/horse/grooming/swash-it,/horse/grooming/products/swash-it,yes,/horse/grooming/swash-it,/horse/grooming/products/swash-it,fly control; horse grooming supplies; horsequeened,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055097680164,salve-it,Salve It,HORSE QUEENED,Health Care,Health Care,90,auto,"The product 'Salve It' is a poultice ointment used for treating various equine and canine health issues such as abscesses, infections, and bites. The tags and collections emphasize horse health and wound care, aligning with the 'Health Care' type. The vendor 'HORSE QUEENED' and the description further support this classification.","Horse Health & Tack Care; Care Products; Coat, Hoof & Grooming",Horse > Coat and Hoof care,/horse/veterinary,/horse/veterinary/salve-it,/horse/veterinary/salve-it,no,,,horse health; horsequeened; wound care,horse-health; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055098761508,horse-queened-sample-pack,Horse Queened Sample Pack,HORSE QUEENED,Health Care,Horse Health & Tack Care,90,auto,"The product is a sample pack of various horse care products, including hoof care and cooling gels, which aligns with 'Horse Health & Tack Care'. The vendor is HORSE QUEENED, and the collections include horse-grooming-supplies, indicating a focus on horse health and grooming.","Coat, Hoof & Grooming; Horse Grooming; Care Products",Horse > Coat and Hoof care,/horse/veterinary,/horse/veterinary/horse-queened-sample-pack,/horse/veterinary/horse-queened-sample-pack,no,,,horse health; horsequeened; shampoo,horse-grooming-supplies; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055100268836,horse-queened-bundle-pack,Horse Queened Bundle Pack,HORSE QUEENED,Health Care,Horse Health & Tack Care,80,auto,"The product is a bundle pack from the vendor HORSE QUEENED, which includes items like Hoof It, Thrush It, Cool It Gel, and Soothe It, indicating a focus on horse health and grooming. The collections and tags also support this classification.",Health Care; Grooming Products,Horse > Coat and Hoof care,/horse/veterinary,/horse/veterinary/horse-queened-bundle-pack,/horse/veterinary/horse-queened-bundle-pack,no,,,horse health; horsequeened; shampoo,horse-grooming-supplies; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
gid://shopify/Product/10055102988580,horse-queened-grooming-pack,Horse Queened Grooming Pack,HORSE QUEENED,Horse Grooming,Horse Grooming,95,auto,"The product is a grooming pack specifically for horses, as indicated by the title, vendor, and collections. It includes grooming products like Swash It and Glow It, which are used for improving a horse's coat appearance. The canonical collection hint and tags also support this classification.",Grooming Products; Grooming Bags and Brushes,"Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/horse-queened-grooming-pack,/horse/grooming/horse-queened-grooming-pack,no,,,horse grooming supplies; horsequeened; shampoo,horse-grooming-supplies; globo_basis_collection; horse-queened,gpt-4o,no,horse-queened
